"id","player_id","build_version","started_at","ended_at","duration_seconds","final_round","final_level","death_enemy","total_kills","total_damage_taken","total_xp","end_reason","dodges_used","heals_used","camera_shake","camera_zoom","camera_recoil","condition","hits_taken","damage_events_total","mean_damage_per_hit","input_total","input_mean","jitter_total","jitter_mean","distance_total","distance_mean","speed_mean","speed_sd","enemies_alive_mean","enemies_alive_max","nearest_enemy_dist_mean","projectiles_alive_mean","fps_mean","fps_min","fps_drop_ratio","low_hp_ratio","damage_taken_rate","hits_rate","kill_rate","xp_rate","input_rate","jitter_rate","distance_rate","died"
"9cd9cb7a-588c-4e2b-be05-e8bb79f9757f","C6M259","1.0.0","2026-06-09 13:23:32+00","2026-06-09 13:26:39+00",197,5,28,"",435,19,3770,"win",2,1317,"FALSE","FALSE","FALSE","C0_baseline",20,20,1,517,0.419983753046304,35,0.0284321689683184,12749.98988,10.3574247603574,98.2940698619009,12.9545028336351,27.6831844029245,54,107.290173306255,0,56.5101543460601,52,0,0,0.0964467005076142,0.101522842639594,2.20812182741117,19.1370558375635,2.6243654822335,0.177664974619289,64.7207608121827,FALSE
"9d8bbd50-38f6-4adb-b6bd-75316bcbdefc","C6D710","1.0.0","2026-06-05 19:24:45+00","2026-06-05 19:28:37+00",267,4,20,"enemy",303,118.53665,912,"death",0,2428,"TRUE","TRUE","FALSE","C4_shake_zoom",20,118.53665,5.92683249999998,192,0.158024691358025,9,0.00740740740740741,15981.45813,13.1534634814815,113.163580246914,25.8462764219785,38.517695473251,62,103.915579407407,0,59.4740740740741,55,0,0,0.443957490636704,0.0749063670411985,1.13483146067416,3.41573033707865,0.719101123595506,0.0337078651685393,59.8556484269663,TRUE
"9e43f054-b7f0-4a0e-ab92-f14b62b69f0f","C6E077","1.0.0","2026-06-05 15:19:51+00","2026-06-05 15:25:21+00",340,5,31,"",435,86,6995,"win",19,7569,"TRUE","FALSE","TRUE","C5_shake_recoil",87,87,1,409,0.20118052139695,38,0.0186915887850467,31904.65438,15.6933863157895,137.097884899164,49.8594358863204,30.7324151500246,65,117.598862547959,0,58.6448598130841,51,0,0,0.252941176470588,0.255882352941176,1.27941176470588,20.5735294117647,1.20294117647059,0.111764705882353,93.8372187647059,FALSE
"9face13f-c901-4cc0-9f9a-dd9efc6d4887","C5J364","1.0.0","2026-06-04 19:14:14+00","2026-06-04 19:23:57+00",599,5,28,"enemy",434,290.995302300015,3570,"death",0,25747,"FALSE","FALSE","FALSE","C0_baseline",274,290.995302300015,1.06202665072998,235,0.063189029308954,35,0.00941113202473783,52906.4991,14.2260013713364,124.611454692122,88.7568248169963,53.5157300349556,105,155.939403726808,0,60.0016133369185,58,0,0.0056466792148427,0.485801840233748,0.457429048414023,0.724540901502504,5.95993322203673,0.392320534223706,0.0584307178631052,88.3247063439065,TRUE
"a0bf9a3f-dcc7-48b9-953c-ec94412c791d","C6M649","1.0.0","2026-06-08 16:18:56+00","2026-06-08 16:28:40+00",599,5,36,"enemy",434,189,15524,"death",52,10559,"FALSE","TRUE","FALSE","C2_zoom",115,189,1.64347826086957,204,0.0631578947368421,25,0.00773993808049536,36733.8165,11.3726986068111,104.179566563467,50.6657087686268,29.7117647058824,73,136.628921879876,0,50.8904024767802,40,0.434365325077399,0,0.315525876460768,0.191986644407346,0.724540901502504,25.9165275459099,0.340567612687813,0.0417362270450751,61.3252362270451,TRUE
"a237dbf8-beeb-4a59-ab92-d49219739e0e","C6K949","1.0.0","2026-06-08 16:15:31+00","2026-06-08 16:21:39+00",379,5,32,"enemy",434,172,7800,"death",32,8215,"FALSE","TRUE","FALSE","C2_zoom",123,172,1.39837398373984,265,0.0983667409057164,23,0.00853749072011878,26164.17019,9.71201566072754,85.7832219747587,34.9286972053624,42.8285077951002,77,124.104724246474,0,60.0033407572383,57,0,0,0.453825857519789,0.324538258575198,1.14511873350923,20.5804749340369,0.699208443271768,0.0606860158311346,69.0347498416887,TRUE
"a39e7406-c615-43bd-8fd2-7e790ad63876","C6E934","1.0.0","2026-06-09 13:26:58+00","2026-06-09 13:31:47+00",297,1,1,"enemy",0,50,0,"death",0,0,"TRUE","TRUE","FALSE","C4_shake_zoom",1,50,50,0,0,0,0,0,0,0,0,10.8529411764706,19,410.423176470588,0,60.3529411764706,59,0,0,0.168350168350168,0.00336700336700337,0,0,0,0,0,TRUE
"a6d1ed5d-2cb9-4cee-ab6d-4425ab35a53d","C6M259","1.0.0","2026-06-09 14:36:51+00","2026-06-09 14:40:36+00",241,5,29,"",435,40,4817,"win",1,0,"FALSE","FALSE","FALSE","C0_baseline",42,42,1,398,0.355040142729706,18,0.016057091882248,15164.12711,13.5273212399643,126.71721677074,48.7918259924271,27.4861730597681,54,87.3320318019625,0,56.1400535236396,43,0.00267618198037467,0.0606601248884924,0.16597510373444,0.174273858921162,1.80497925311203,19.9875518672199,1.65145228215768,0.0746887966804979,62.921689253112,FALSE
"a87a8604-d3a5-44e7-935f-4c2dc8365229","C6P592","1.0.0","2026-06-04 19:06:45+00","2026-06-04 19:11:13+00",277,5,30,"",435,29,5092,"win",3,178,"TRUE","FALSE","TRUE","C5_shake_recoil",29,29,1,668,0.416718652526513,28,0.0174672489082969,29446.81573,18.3698164254523,159.912663755459,51.1114774700081,36.8652526512789,68,114.214026300686,0,60.0168434185901,57,0,0,0.104693140794224,0.104693140794224,1.57039711191336,18.3826714801444,2.4115523465704,0.101083032490975,106.306193971119,FALSE
"a8d1c687-19dd-45e2-9790-065afb18364c","C6J969","1.0.0","2026-06-05 15:15:38+00","2026-06-05 15:20:08+00",287,5,29,"",435,23,4888,"win",4,2499,"FALSE","TRUE","FALSE","C2_zoom",23,23,1,315,0.254648342764753,11,0.00889248181083266,14429.30642,11.6647586257074,108.58528698464,23.7507324401302,26.7324171382377,50,116.043248536783,0,58.2109943411479,53,0,0,0.0801393728222996,0.0801393728222996,1.51567944250871,17.0313588850174,1.09756097560976,0.0383275261324042,50.276328989547,FALSE
"aa655d65-e325-4f24-aa9d-7f7fc515f2aa","C6M259","1.0.0","2026-06-09 14:33:54+00","2026-06-09 14:36:05+00",136,4,21,"enemy",233,100,1050,"death",1,1,"FALSE","FALSE","FALSE","C0_baseline",31,100,3.2258064516129,132,0.180821917808219,2,0.00273972602739726,6665.64199,9.13101642465753,84.2465753424657,47.9602546988612,29.158904109589,43,82.0773270410959,0,56.2246575342466,52,0,0,0.735294117647059,0.227941176470588,1.71323529411765,7.72058823529412,0.970588235294118,0.0147058823529412,49.0120734558824,TRUE
"af37841a-5da4-4b27-b085-5b56eaba9bf3","C6J480","1.0.0","2026-06-08 16:22:09+00","2026-06-08 16:31:53+00",599,5,33,"enemy",434,275.491381400001,9811,"death",22,19524,"FALSE","FALSE","TRUE","C3_recoil",222,275.491381400001,1.24095216846847,780,0.194756554307116,41,0.0102372034956305,53488.511049,13.355433470412,130.789013732834,38.2728607146602,37.5470661672909,87,93.9571311882647,0,59.9011235955056,57,0,0,0.459918833722873,0.370617696160267,0.724540901502504,16.3789649415693,1.30217028380634,0.0684474123539232,89.2963456577629,TRUE
"afaa0155-d8f3-4a19-a679-8ef47249787c","C6E934","1.0.0","2026-06-09 13:22:04+00","2026-06-09 13:26:50+00",302,5,26,"",435,13,2802,"win",7,2261,"TRUE","TRUE","FALSE","C4_shake_zoom",14,14,1,279,0.165873959571938,20,0.0118906064209275,18987.005226,11.2883503127229,111.886890606421,40.2874204355738,32.2865636147444,66,153.221490243757,0,59.9351961950059,56,0,0,0.043046357615894,0.0463576158940397,1.44039735099338,9.27814569536424,0.923841059602649,0.0662251655629139,62.8708782317881,FALSE
"b1420e15-afa5-4ddf-add1-b8a2145496f0","C6P853","1.0.0","2026-06-15 19:17:27+00","2026-06-15 19:23:43+00",388,5,33,"",435,24,8834,"win",0,754,"FALSE","FALSE","FALSE","C0_baseline",24,24,1,651,0.353420195439739,21,0.011400651465798,34564.32998,18.7645656786102,160.682809989142,39.6162057527492,30.5597176981542,68,134.765182567861,0,59.8946796959826,55,0,0,0.0618556701030928,0.0618556701030928,1.12113402061856,22.7680412371134,1.67783505154639,0.0541237113402062,89.0833246907217,FALSE
"b2ea2a8d-0698-437a-ab5a-fe0d53f8e384","C6P414","1.0.0","2026-06-15 19:18:08+00","2026-06-15 19:22:33+00",291,5,29,"",435,13,4098,"win",2,291,"FALSE","TRUE","TRUE","C6_zoom_recoil",14,14,1,336,0.267942583732057,15,0.0119617224880383,15500.53225,12.3608710127592,111.363636363636,55.3002266657945,29.7328548644338,53,144.05784314992,0,56.5326953748006,52,0,0,0.0446735395189003,0.0481099656357388,1.49484536082474,14.0824742268041,1.15463917525773,0.0515463917525773,53.2664338487972,FALSE
"b329c955-b2ea-4ee5-a9a9-c23be8ef1b97","C6H626","1.0.0","2026-06-05 19:26:42+00","2026-06-05 19:36:27+00",599,5,34,"enemy",434,132,12220,"death",7,6866,"TRUE","TRUE","FALSE","C4_shake_zoom",58,132,2.27586206896552,1056,0.253298153034301,26,0.00623650755576877,63941.89631,15.3374661333653,147.560566082994,21.6458747951836,49.9417126409211,113,122.395899673783,0,57.2074838090669,52,0,0,0.220367278797997,0.0968280467445743,0.724540901502504,20.4006677796327,1.76293823038397,0.0434056761268781,106.747740083472,TRUE
"b6337ca6-0416-46b6-a9ed-a78d8ea4fa08","C6F428","1.0.0","2026-06-05 15:41:02+00","2026-06-05 15:45:33+00",285,5,27,"",435,8,3111,"win",0,1511,"FALSE","FALSE","FALSE","C0_baseline",8,8,1,417,0.341803278688525,15,0.0122950819672131,14284.32139,11.7084601557377,111.327868852459,17.7450926204255,28.9573770491803,51,119.924688852459,0,56.422131147541,49,0.0155737704918033,0,0.0280701754385965,0.0280701754385965,1.52631578947368,10.9157894736842,1.46315789473684,0.0526315789473684,50.1204259298246,FALSE
"b7927167-a7db-4e53-8ca9-c44109513a9c","C6J781","1.0.0","2026-06-05 19:23:38+00","2026-06-05 19:33:21+00",599,5,34,"enemy",434,402.83995266666,11530,"death",16,15408,"FALSE","TRUE","TRUE","C6_zoom_recoil",169,402.83995266666,2.38366835897432,281,0.0931080185553347,41,0.013585155732273,37267.36271,12.3483640523526,111.845593108019,50.687255736162,34.7833001988072,81,116.357862346256,0,59.4082173624917,13,0.00265076209410205,0,0.672520789092922,0.282136894824708,0.724540901502504,19.2487479131886,0.469115191986644,0.0684474123539232,62.2159644574291,TRUE
"b7c48a10-1c42-43c1-bc58-ece266868745","C6H217","1.0.0","2026-06-08 16:18:07+00","2026-06-08 16:25:50+00",472,5,35,"",435,102,12812,"win",41,5842,"FALSE","TRUE","TRUE","C6_zoom_recoil",102,102,1,710,0.226258763543658,48,0.0152963671128107,38985.35979,12.4236328202677,106.437221159975,29.0645140655562,37.1704907584449,92,101.317015328235,0,59.9244741873805,58,0,0,0.216101694915254,0.216101694915254,0.921610169491525,27.1440677966102,1.50423728813559,0.101694915254237,82.59610125,FALSE
"bb33ae0e-0e76-43dc-8d46-8bc833341d89","C6K735","1.0.0","2026-06-05 15:24:56+00","2026-06-05 15:34:18+00",599,5,28,"enemy",434,139.7899626,3629,"death",13,8889,"TRUE","FALSE","TRUE","C5_shake_recoil",91,139.7899626,1.53615343516483,720,0.198620689655172,38,0.0104827586206897,48070.83736,13.2609206510345,126.965517241379,37.6056117297579,50.2833103448276,86,112.160839964138,0,59.9222068965517,58,0,0,0.233372224707846,0.151919866444073,0.724540901502504,6.05843071786311,1.20200333889816,0.0634390651085142,80.2518152921536,TRUE
"bd4d300a-53d4-4b24-ad46-64d19ab0e84c","C6F681","1.0.0","2026-06-11 13:16:21+00","2026-06-11 13:21:40+00",331,5,29,"",435,53,4749,"win",5,4416,"TRUE","TRUE","FALSE","C4_shake_zoom",54,54,1,510,0.307971014492754,35,0.0211352657004831,23092.74381,13.9448936050725,120.347222222222,66.5077300426145,29.981884057971,57,116.050219202899,0,59.4921497584541,54,0,0,0.16012084592145,0.163141993957704,1.31419939577039,14.3474320241692,1.54078549848943,0.105740181268882,69.7665976132931,FALSE
"bd702323-3ac9-41e4-a523-36ce1e6ee464","C6D796","1.0.0","2026-06-08 16:26:00+00","2026-06-08 16:29:48+00",232,5,32,"",435,13,7404,"win",0,301,"FALSE","FALSE","TRUE","C3_recoil",13,13,1,325,0.318627450980392,15,0.0147058823529412,11097.75876,10.8801556470588,93.5294117647059,24.6126840778142,24.4156862745098,49,151.75513127451,0,60.0029411764706,57,0,0,0.0560344827586207,0.0560344827586207,1.875,31.9137931034483,1.40086206896552,0.0646551724137931,47.8351670689655,FALSE
"bd717d47-60ae-4fdb-a0cb-1c515c1c3f27","C6K956","1.0.0","2026-06-05 15:29:34+00","2026-06-05 15:35:39+00",388,5,31,"",435,91,6972,"win",38,3899,"TRUE","FALSE","FALSE","C1_shake",91,91,1,758,0.366360560657322,20,0.0096665055582407,32967.26833,15.9339141275979,136.810053165781,44.6279827327221,30.0807153214113,83,112.561404504592,0,59.9183180280329,55,0,0,0.234536082474227,0.234536082474227,1.12113402061856,17.9690721649485,1.95360824742268,0.0515463917525773,84.9671864175258,FALSE
"c09f675b-ea6f-4ecb-b9c4-1306f3f6147b","C5F137","1.0.0","2026-06-04 19:20:43+00","2026-06-04 19:20:47+00",11,1,1,"enemy",0,50,0,"death",0,0,"FALSE","TRUE","TRUE","C6_zoom_recoil",1,50,50,0,0,0,0,0,0,0,0,6.13333333333333,12,437.723466666667,0,60,60,0,0,4.54545454545455,0.0909090909090909,0,0,0,0,0,TRUE
"c0b27c1d-f162-4bed-b589-a570b263d23a","C6E077","1.0.0","2026-06-05 15:25:31+00","2026-06-05 15:29:40+00",259,1,1,"enemy",0,50,0,"death",0,0,"TRUE","FALSE","TRUE","C5_shake_recoil",1,50,50,0,0,0,0,0,0,0,0,4.1,8,435.6596,0,56,56,0,0,0.193050193050193,0.00386100386100386,0,0,0,0,0,TRUE
"c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e","C6Q124","1.0.0","2026-06-15 19:31:33+00","2026-06-15 19:37:09+00",347,5,30,"",435,67,5226,"win",19,1259,"FALSE","FALSE","FALSE","C0_baseline",67,67,1,235,0.126276195593767,29,0.015583019881784,32932.71854,17.6962485437937,120.12896292316,49.291589333046,32.2880171950564,80,135.595477109081,0,10.1488447071467,7,1,0,0.193083573487032,0.193083573487032,1.2536023054755,15.0605187319885,0.677233429394813,0.0835734870317003,94.9069698559078,FALSE
"c2df6f2d-07f9-4a83-8136-fc23784b3bfd","C6M259","1.0.0","2026-06-09 14:10:20+00","2026-06-09 14:14:15+00",243,5,34,"",435,81,10770,"win",1,5132,"FALSE","FALSE","FALSE","C0_baseline",81,81,1,542,0.357284113381674,34,0.022412656558998,19261.55082,12.6971330388926,120.652603823336,29.2022779207685,29.1193144363876,79,117.639239063942,0,56.4555042847726,52,0,0,0.333333333333333,0.333333333333333,1.79012345679012,44.320987654321,2.23045267489712,0.139917695473251,79.2656412345679,FALSE
"c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721","C6P847","1.0.0","2026-06-11 13:31:31+00","2026-06-11 13:37:12+00",351,5,36,"",435,99,15309,"win",0,1026,"TRUE","TRUE","FALSE","C4_shake_zoom",99,99,1,430,0.195810564663024,25,0.011384335154827,26429.610325,12.035341678051,115.268670309654,25.0024279870388,31.0578324225865,84,110.387750018215,0,56.6183970856102,51,0,0.0127504553734062,0.282051282051282,0.282051282051282,1.23931623931624,43.6153846153846,1.22507122507123,0.0712250712250712,75.2980351139601,FALSE
"c404059c-5b59-4023-bfac-f91f73293f12","C6E291","1.0.0","2026-06-15 19:12:40+00","2026-06-15 19:16:36+00",246,5,24,"",435,19,1919,"win",0,192,"TRUE","FALSE","FALSE","C1_shake",20,20,1,230,0.21883920076118,10,0.00951474785918173,9556.65815,9.09291926736442,85.7278782112274,34.9954850580201,25.13986679353,48,141.880826755471,0,56.336822074215,52,0,0,0.0772357723577236,0.0813008130081301,1.76829268292683,7.80081300813008,0.934959349593496,0.040650406504065,38.8482038617886,FALSE
"c7d829b3-6e9d-42f4-919a-afa4d26ee4ae","765601","1.0.0","2026-06-04 19:32:23+00","2026-06-04 19:34:21+00",121,2,7,"enemy",44,50,57,"death",0,0,"TRUE","FALSE","FALSE","C1_shake",44,50,1.13636363636364,15,0.0208044382801664,2,0.00277392510402219,5071.84127,7.0344539112344,65.4646324549237,59.1322593397349,34.7891816920943,51,122.340631943135,0,60,58,0,0.0610263522884882,0.413223140495868,0.363636363636364,0.363636363636364,0.471074380165289,0.12396694214876,0.0165289256198347,41.916043553719,TRUE
"c898d806-a716-4325-b001-6d08c47b92e2","C6E291","1.0.0","2026-06-15 19:16:42+00","2026-06-15 19:22:30+00",353,2,10,"enemy",55,50,104,"death",0,0,"TRUE","FALSE","FALSE","C1_shake",5,50,10,78,0.193069306930693,0,0,3526.66268,8.72936306930693,81.9306930693069,38.5240751449216,27.1856435643564,37,118.83153960396,0,56.3415841584158,52,0,0,0.141643059490085,0.0141643059490085,0.155807365439093,0.294617563739377,0.220963172804533,0,9.99054583569405,TRUE
"cacce394-6c33-4073-8334-66ead8905bb1","C6J565","1.0.0","2026-06-05 15:28:49+00","2026-06-05 15:35:49+00",435,5,27,"",435,76,3176,"win",3,8811,"TRUE","FALSE","FALSE","C1_shake",76,76,1,853,0.330236159504452,87,0.0336817653890825,40929.20436,15.84560757259,137.142857142857,42.5800121014924,38.2725512969415,80,142.895056380178,0,59.520325203252,35,0.00348432055749129,0,0.174712643678161,0.174712643678161,1,7.30114942528736,1.96091954022989,0.2,94.0901249655172,FALSE
"caf16c51-3c9d-4af3-a29b-57ac07f87506","C6M464","1.0.0","2026-06-08 16:12:57+00","2026-06-08 16:20:42+00",488,5,35,"",435,95,12433,"win",1,4963,"FALSE","FALSE","FALSE","C0_baseline",96,96,1,527,0.189500179791442,12,0.00431499460625674,39903.23382,14.3485198921251,123.880798274002,30.4328462842313,32.0133045667026,86,102.618951010428,0,59.994965839626,59,0,0,0.194672131147541,0.19672131147541,0.891393442622951,25.4774590163934,1.07991803278689,0.0245901639344262,81.7689217622951,FALSE
"cb18e119-fdba-44bd-a39a-414a3a2c7da2","C6K050","1.0.0","2026-06-15 19:22:15+00","2026-06-15 19:22:37+00",27,1,1,"enemy",0,50,0,"death",0,0,"FALSE","FALSE","FALSE","C0_baseline",1,50,50,,,,,,,,,,,,,,,,,1.85185185185185,0.037037037037037,0,0,,,,TRUE
"cdbfd31a-d1d8-4d85-b7bb-66bc9e15cd42","C23644","1.0.0","2026-06-08 16:26:48+00","2026-06-08 16:29:45+00",188,1,1,"enemy",0,50,0,"death",0,0,"TRUE","TRUE","TRUE","C7_all",1,50,50,,,,,,,,,,,,,,,,,0.265957446808511,0.00531914893617021,0,0,,,,TRUE
"ceab0b07-b184-4685-b87a-c7114da64c24","C6J976","1.0.0","2026-06-09 13:24:44+00","2026-06-09 13:32:37+00",490,5,34,"",435,54,10837,"win",17,7877,"FALSE","TRUE","TRUE","C6_zoom_recoil",54,54,1,1443,0.463837994214079,143,0.0459659273545484,50870.24509,16.3517341980071,160.313404050145,63.9712227581589,44.1504339440694,87,112.688388903889,0,59.8948891031823,55,0,0,0.110204081632653,0.110204081632653,0.887755102040816,22.1163265306122,2.94489795918367,0.291836734693878,103.816826714286,FALSE
"cebb591f-f29d-4a40-a655-6e05d5f87ad2","C6N099","1.0.0","2026-06-15 19:14:43+00","2026-06-15 19:22:05+00",451,5,32,"",435,215,7509,"win",130,17840,"TRUE","TRUE","FALSE","C4_shake_zoom",216,216,1,329,0.107762856207009,106,0.0347199475925319,34630.825758,11.3432118434327,101.625450376679,67.9360534977165,35.570586308549,93,106.457947769407,0,59.6262692433672,41,0.00851621356043236,0,0.476718403547672,0.478935698447894,0.964523281596452,16.649667405765,0.729490022172949,0.235033259423503,76.7867533436807,FALSE
"cf52f8cf-aaac-444a-9853-d4fbc5494dd9","765601","1.0.0","2026-06-04 19:24:40+00","2026-06-04 19:27:42+00",200,2,6,"archer",35,50,45,"death",0,0,"TRUE","FALSE","FALSE","C1_shake",50,50,1,37,0.0498652291105121,2,0.00269541778975741,5242.16421,7.06491133423181,60.377358490566,48.944242969614,31.9353099730458,49,91.2198484299191,0,60,59,0,0.219676549865229,0.25,0.25,0.175,0.225,0.185,0.01,26.21082105,TRUE
"d08df0f6-36e9-4919-8801-dcc3a2f1e5a7","C15017","1.0.0","2026-06-05 19:25:12+00","2026-06-05 19:27:21+00",135,1,1,"enemy",0,50,0,"death",0,0,"TRUE","FALSE","TRUE","C5_shake_recoil",1,50,50,0,0,0,0,0,0,0,0,7.36842105263158,14,436.134157894737,0,61.1578947368421,59,0,0,0.37037037037037,0.00740740740740741,0,0,0,0,0,TRUE
"d22d43eb-6955-462a-9698-b927a778bb5a","C6D245","1.0.0","2026-06-05 15:24:33+00","2026-06-05 15:24:34+00",6,1,1,"enemy",0,50,0,"death",0,0,"FALSE","FALSE","TRUE","C3_recoil",1,50,50,0,0,0,0,0,0,0,0,1.8,3,397.7266,0,59,59,0,0,8.33333333333333,0.166666666666667,0,0,0,0,0,TRUE
"d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8","765601","1.0.0","2026-06-04 19:37:25+00","2026-06-04 19:45:04+00",470,5,28,"king",434,147.773333333323,3596,"death",35,11157,"TRUE","FALSE","FALSE","C1_shake",148,147.773333333323,0.998468468468397,69,0.0319001386962552,6,0.00277392510402219,18961.38204,8.76624227461859,81.8585298196949,45.0887125878855,35.8992140545539,67,141.07089487656,0,60.0050855293574,57,0,0.0198797965788257,0.314411347517708,0.314893617021277,0.923404255319149,7.65106382978723,0.146808510638298,0.0127659574468085,40.3433660425532,TRUE
"d7c646c1-4ab1-4f92-87f1-1a441d2a214e","C6H036","1.0.0","2026-06-08 16:18:13+00","2026-06-08 16:22:56+00",295,5,31,"",435,39,6760,"win",0,3126,"FALSE","FALSE","TRUE","C3_recoil",39,39,1,549,0.394964028776978,16,0.0115107913669065,20073.86932,14.4416326043165,125.851618705036,51.114093245752,30.9848920863309,53,96.8186295323741,0,58.841726618705,47,0.0122302158273381,0,0.132203389830508,0.132203389830508,1.47457627118644,22.9152542372881,1.86101694915254,0.0542372881355932,68.0470146440678,FALSE
"dc71cb76-5231-40eb-9cb1-dd33e312d796","C6P270","1.0.0","2026-06-05 19:19:23+00","2026-06-05 19:27:14+00",484,5,29,"",435,32,4834,"win",6,1008,"TRUE","TRUE","TRUE","C7_all",32,32,1,716,0.2524682651622,25,0.00881523272214386,41079.96507,14.4851780923836,125.571227080395,26.5551544907601,34.7633991537377,67,129.347486657264,0,59.1593794076164,53,0,0,0.0661157024793388,0.0661157024793388,0.898760330578512,9.98760330578512,1.47933884297521,0.0516528925619835,84.8759608884298,FALSE
"dd46af74-5e44-481c-961c-44a1df094eb7","C6F221","1.0.0","2026-06-09 13:18:04+00","2026-06-09 13:27:41+00",597,5,33,"",435,93,10030,"win",16,1076,"FALSE","TRUE","TRUE","C6_zoom_recoil",93,93,1,870,0.244794597636466,25,0.00703432751828925,49918.49976,14.0457230613393,120.366136747327,32.9683027458737,33.9079909960608,80,98.9798836747327,0,59.9440067529544,58,0,0,0.155778894472362,0.155778894472362,0.728643216080402,16.8006700167504,1.4572864321608,0.0418760469011725,83.6155774874372,FALSE
"dea2b6e9-a2ee-456a-a159-a4ff9e9d71d5","C4E990","1.0.0","2026-06-04 19:16:12+00","2026-06-04 19:22:03+00",355,1,1,"enemy",1,50,0,"death",0,0,"TRUE","TRUE","FALSE","C4_shake_zoom",1,50,50,1,0.03125,0,0,109.99996,3.43749875,28.125,45.6803409399174,11.34375,20,372.27009375,0,60,60,0,0,0.140845070422535,0.0028169014084507,0.0028169014084507,0,0.0028169014084507,0,0.309859042253521,TRUE
"e31732b1-438f-479a-8775-5b6ba5b93d43","C6N196","1.0.0","2026-06-05 19:28:44+00","2026-06-05 19:32:21+00",225,4,18,"enemy",235,117.5,562,"death",0,788,"FALSE","TRUE","FALSE","C2_zoom",6,117.5,19.5833333333333,438,0.463002114164905,19,0.0200845665961945,11083.65577,11.7163380232558,113.467230443975,18.834491722874,31.8139534883721,56,113.899330549683,0,58.1627906976744,53,0,0,0.522222222222222,0.0266666666666667,1.04444444444444,2.49777777777778,1.94666666666667,0.0844444444444444,49.2606923111111,TRUE
"e509480d-9abc-448c-99a2-b370493a7de2","C6F831","1.0.0","2026-06-08 16:17:56+00","2026-06-08 16:20:31+00",165,3,19,"zombie",166,53.47,769,"death",7,102,"FALSE","FALSE","FALSE","C0_baseline",54,53.47,0.990185185185186,284,0.293085655314757,15,0.0154798761609907,7951.50121,8.20588360165119,87.203302373581,33.4225537103477,34.9958720330237,59,110.312433427245,0,56.6181630546956,39,0.00928792569659443,0.12280701754386,0.324060606060606,0.327272727272727,1.00606060606061,4.66060606060606,1.72121212121212,0.0909090909090909,48.1909164242424,TRUE
"e52a645d-d3b4-4cc1-bf7b-b03308db922c","C6J409","1.0.0","2026-06-09 13:25:56+00","2026-06-09 13:28:51+00",187,1,1,"enemy",0,50,0,"death",0,0,"FALSE","FALSE","TRUE","C3_recoil",1,50,50,0,0,0,0,0,0,0,0,6.41176470588235,12,440.246058823529,0,58.8823529411765,57,0,0,0.267379679144385,0.0053475935828877,0,0,0,0,0,TRUE
"e5f697dc-6c6a-44a9-b2d4-33a751744ed0","C6N171","1.0.0","2026-06-08 16:11:52+00","2026-06-08 16:18:14+00",391,5,30,"",435,71,5600,"win",5,3519,"TRUE","FALSE","FALSE","C1_shake",71,71,1,599,0.253921153030945,22,0.00932598558711318,31062.68121,13.1677326027978,116.903348876643,20.4420399901376,34.4052564646036,73,97.3275951123357,0,45.5468418821535,40,0.791860958033065,0,0.181585677749361,0.181585677749361,1.11253196930946,14.3222506393862,1.53196930946292,0.0562659846547315,79.4441974680307,FALSE
"e772dbc8-d74c-4d97-9993-ee6e996bbf89","C5F936","1.0.0","2026-06-04 19:13:41+00","2026-06-04 19:18:57+00",335,5,36,"",435,58,15918,"win",7,3946,"FALSE","FALSE","FALSE","C0_baseline",59,59,1,659,0.363686534216336,29,0.0160044150110375,32950.43706,18.1845679139073,156.724613686534,52.4959141331871,26.9310154525386,64,133.006633162252,0,60.0149006622517,58,0,0,0.173134328358209,0.176119402985075,1.29850746268657,47.5164179104478,1.96716417910448,0.0865671641791045,98.3595136119403,FALSE
"e7a3224f-83fb-4c12-8455-7055cd163174","C6E428","1.0.0","2026-06-08 16:34:17+00","2026-06-08 16:41:23+00",435,5,38,"",435,211,24116,"win",7,9058,"TRUE","TRUE","FALSE","C4_shake_zoom",211,211,1,794,0.323817292006525,22,0.00897226753670473,29453.4781,12.0120220636215,106.113376835237,49.5096744756306,29.5668841761827,75,101.216114941272,0,45.3633768352365,40,0.778548123980424,0.00570962479608483,0.485057471264368,0.485057471264368,1,55.4390804597701,1.82528735632184,0.0505747126436782,67.7091450574713,FALSE
"e8892054-5eeb-4a73-888c-042ff814e38b","C6E248","1.0.0","2026-06-05 15:25:00+00","2026-06-05 15:30:41+00",352,5,27,"",435,29,3106,"win",1,3214,"TRUE","TRUE","FALSE","C4_shake_zoom",30,30,1,510,0.285874439461883,16,0.00896860986547085,33664.288599,18.8701169276906,165.332118834081,39.7664335112774,31.2606502242152,64,132.324295880045,0,59.3963004484305,38,0.007847533632287,0,0.0823863636363636,0.0852272727272727,1.23579545454545,8.82386363636364,1.44886363636364,0.0454545454545455,95.6371835198864,FALSE
